title,description,relevance_score,matched_keywords,matched_groups,keyword_frequencies
SOC 4420 - Technology and Society,"This course explores various topics relating to the connections between technology and society and modern issues and debates surrounding technology and its uses. The perspective in examining these topics is interdisciplinary, incorporating sociology, criminology, political science, and computer science. Emphasis is on critical analysis of the approaches taken to technology by individuals, groups, corporations, and governments. This course meets the student learning outcomes in the WMU Essential Studies Level 3 ‐ Connections, Local and National Perspectives Course Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
SOC 3350 - Sociology of Contemporary Latin American,"Examines the social, historical, cultural, political, and economic processes affecting the lives of contemporary Latin Americans. Topics may include sustainable development, indigenous rights, social movements, gender relations, ethnic conflict, and tourism. This course satisfies WMU Essential Studies Level 3: Connections – Global Perspectives Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
SCI 3090 - Explorations in Earth Science,"This course explores natural phenomena in order to develop an understanding of key earth and space science concepts and scientific practices appropriate for teaching children in grades K-6. Topics include astronomy, geology, weather and climate, natural hazards, climate change, human impacts on the environment, and sustainability. Through engaging in hands-on lab activities, small and whole group discussions, oral and digital presentations, and written assignments, students learn to apply core earth and space science ideas to global problems and explain interesting aspects of our natural world. A local field trip may be required. This course satisfies WMU Essential Studies Level 3: Connections – Global Perspectives Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours",5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
RIDI 4530 - Interior Design Project Management,Students will be exposed to the project management phase of the design process. Prerequisites: FCS 4510 or IADN 4510. A grade of “C” or better is required for all prerequisites.,3.0,Project Management,engineering_capabilities-2,"{""project management"": 2}"
SCM 5030 - Strategic Sourcing,"Strategic sourcing and supply management deal with creating a competitive advantage for firms by mobilizing suppliers’ expertise and innovation capabilities. This involves developing sourcing strategies, in- and outsourcing decisions, supplier selection and evaluation, supplier relationship management, and contract management. This course builds on the issues, theories, and concepts of procurement and supply chain management. Students incorporate project management, continuous improvement, research methods, and critical thinking and negotiation skills while completing real-life case studies and client projects dealing with the theory and practice of global strategic sourcing. : BUS 1750 and SCM 2800 and SCM 3030, or graduate admission 3 hours",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
SCM 2800 - Introduction to Supply Chain Management,"This course introduces the cross-functional core concepts of supply chains and management. Topics range from product and service development to (retail) sales and after-sales services. Students focus on critical analysis and the decision-making tools necessary to develop and manage supply chains that meet customers’ wants and needs and contribute to a firm’s competitive advantage. This course emphasizes how supply chain management is a competitive tool using various theoretical and managerial models such as the SCOR framework, the Gartner Talent Attribute Model, and the IBM 7-step Sourcing Process. The main topics include quantitative analysis, fact-based decision-making, project management concepts, information technologies, and supply and demand integration methodologies (“DSI”) to create a whole enterprise, demand-driven value-adding supply chain network. : BUS 1750 3 hours",2.5,Project Management,engineering_capabilities-2,"{""project management"": 1}"
REL 3220 - Spirituality and the Environment,"Nature inspires spiritual feelings of awe and wonder, and most religions describe what it means for humans to be in right relationship with nature. These descriptions vary across cultures: some emphasize reciprocity among equals while others privilege humans. In response to biodiversity loss and climate change, people are rediscovering spiritual teachings about how to live sustainably and “care for creation.” This course explores historical and current interactions between the environment and spirituality in the United States and other countries, with particular attention to ways people adapt religious ideas to promote more environmentally sustainable behavior for individuals, congregations, and societies. This course satisfies WMU Essential Studies Level 2: Explorations and Discovery, Societies and Culture Course Category. This course also meets the Planetary Sustainability student learning outcome. 4 hours",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
REL 2630 - Asian Religion and the Environment,"Introduces students to the major spiritual traditions that originated in India and East Asia: Hinduism, Buddhism, Confucianism, Daoism, and indigenous traditions. Asian patterns of religious and spiritual understanding include meditation, perceptions of the sacred in human and non-human life, shamanism, asceticism, and religion and the state. Through case studies, the course investigates the influence of these beliefs and practices on the environment and sustainability. This course satisfies WMU Essential Studies Level 2: Exploration and Discovery – World Language and Culture Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours",5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
ANTH 3400 - World Cultures,"This course will provide an introduction to contemporary cultures and societies of any one of the following: Africa, Asia, or Latin America. Emphasis will be placed on topics such as education, family, workplaces, gender, popular culture, and identity. An additional component will include the investigation of current developments in sustainability, as related to the selected study region. By locating contemporary institutions and idioms within a historical context, this class aims to replace cultural stereotypes with anthropological analysis. This course satisfies WMU Essential Studies Level 3: Connections – Global Perspectives Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours",5.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 2}"
ANTH 3390 - Cultures of Latin America,"Examines the social, historical, cultural, political, and economic processes affecting the lives of contemporary Latin Americans. Topics may include sustainable development, indigenous rights, social movements, gender relations, ethnic conflict, and tourism. This course satisfies WMU Essential Studies Level 3: Connections – Global Perspectives Category. This course also meets the Planetary Sustainability student learning outcome. 3 hours",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
ANTH 3300 - Anthropology of Climate Change,"This course will explore the wellspring of knowledge and value anthropology brings as an interdisciplinary collaborator not only to the three primary, intersecting areas in climate change studies of (1) climate change mitigation/science, (2) climate adaptation, and (3) climate justice, but also, to the concerns of communication about climate change and applied climate research, policy planning, and action. This course satisfies WMU Essential Studies Level 3: Connections – Global Perspectives. This course also meets the Planetary Sustainability student learning outcome. 3 hours",4.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 1}"
AE 4760 - Aerospace Propulsion II,"Analysis of liquid and solid propellant rocket engines, propellant thermochemistry and storage, system considerations such as heat transfer and material properties, multi-stage rockets, and trajectories in powered flight. Introduction of electric propulsion and advanced propulsion concepts. Prerequisite: AE 3710 and AE 4660, with a grade of “C” or better required in all prerequisites. 3 hours This course restricted to majors in aerospace engineering or mechanical engineering.",1.5,Heat Transfer,technical_skills-1,"{""heat transfer"": 1}"
AE 4660 - Aerospace Propulsion I,"Thermodynamics and fluid dynamics of aeronautical rotating turbomachines, including axial turbines, compressors, mixed flow, and centrifugal machines. Analytical and computational methods will be used to design and determine performance of aircraft propulsion systems. Prerequisites: ME 2320 and either (ME 3560 or AE 3610), with a grade of “C” or better required in all prerequisites. 3 hours This course restricted to majors in aerospace engineering.",3.5,Compressors,delivery_and_storage-3,"{""compressors"": 1}"
ACTY 3990 - Sustainability Accounting,"This course provides students with an understanding of how accounting information and reporting is essential for sustainable operations. Accounting information forms the basis for evaluating the ability of an organization to address current business needs, successfully develop a long-term strategy and manage risk for all products, systems, supply chains, and processes to preserve resources for future generations. Topics covered may include: financial statements understanding and analysis; short-term budgeting and control for economic sustainability; evaluation of sustainable projects using capital budgeting techniques, considering potential tax credits and externality costs; short-term sustainable decision making; mandatory accounting and reporting of environmental contingencies; activity based and life cycle costing of sustainable operations. Conventional cost and managerial accounting concepts are discussed, with a focus on sustainability issues. Note: Not for accounting credit. Prerequisites: Junior standing or instructor approval; MATH 1100 and STAT 3660 with a minimum grade of “C” or better in any prerequisite. 3 hours",5.5,Sustainability,sustainability_and_policy-4,"{""sustainability"": 3}"
ACTY 3910 - Global Sustainability Accounting and Reporting,"This course provides students with an understanding of how accounting information and reporting is essential for planetary sustainable operations. Accounting information forms the basis for evaluating the ability of an organization to address current business needs, successfully develop a long-term strategy and manage risk for all products, systems, supply chains, and processes to preserve resources for future generations. Topics covered may include: importance of accounting for decision making; financial statements understanding and analysis; short-term budgeting and control for economic sustainability; evaluation of sustainable projects using capital budgeting techniques, considering potential tax credits, externality costs, sensitivity analysis and simulations; short-term sustainable decision making during the entire product life cycle; mandatory accounting and reporting of environmental contingencies in the United States and internationally; activity based and life cycle costing of sustainable operations. Conventional cost and management accounting concepts are discussed, with a focus on sustainability issues. This course satisfies WMU Essential Studies Level 3: Connections – Global Perspectives Category. This course also meets the Planetary Sustainability student learning outcome. Prerequisite: MATH 1160 or ACTY 1010, or equivalent. A grade of “C” or better is needed in any prerequisite. 3 hours",6.0,Sustainability,sustainability_and_policy-4,"{""sustainability"": 4}"
ACTY 3130 - Accounting Information Systems and Controls,"This course introduces accounting information systems, internal controls and risk assessment, transaction processing cycles, database systems and the use and effects of computers and other relevant technology. The course includes the use of common business software such as spreadsheets, flowcharting, general ledger, and database management systems. In addition, this course may require successful completion of a Bridge process/assignment. Prerequisite: ACTY 2000 (may be taken concurrently) and ACTY 2100 and ACTY 2110, with a grade of “C” or better. 3 hours This course is restricted to the following: minors, majors or masters in Accountancy; or departmental approval.",1.5,Risk Assessment,technical_skills-1,"{""risk assessment"": 1}"
